UF;MUNICÍPIO;IBGE;Comp. CNES;Parcela;Indicador de Equidade e Dimensionamento;Classificação Componente Vínculo;Classificação Componente Qualidade;Teto eSF;Qtde. eSF Credenciadas;Qtde. eSF Homologadas;Qtde. eSF Pagas;Qtde. eSF Completas;Qtde. eSF Incompletas - 75%;Qtde. eSF Incompletas - 50%;Qtde. eSF Incompletas - 25%;Componente Equidade eSF;Vínculo e Acompanhamento territorial eSF;Qualidade eSF;Parcela Adicional - Qualidade;Valor Total eSF;Implantação eSF
AL;SANTANA DO IPANEMA;270800;JAN/2025;3/12;ESTRATO 2;BOM;BOM;24;18;18;18;18;0;0;0;R$ 288.000,00 ;R$ 108.000,00 ;R$ 108.000,00 ;R$ 0,00 ;R$ 504.000,00 ;R$ 0,00 
AL;SANTANA DO MUNDAU;270810;JAN/2025;3/12;ESTRATO 1;BOM;BOM;6;5;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
AL;SAO BRAS;270820;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
AL;SAO JOSE DA LAJE;270830;JAN/2025;3/12;ESTRATO 1;BOM;BOM;11;10;10;10;10;0;0;0;R$ 180.000,00 ;R$ 60.000,00 ;R$ 60.000,00 ;R$ 0,00 ;R$ 300.000,00 ;R$ 0,00 
AL;SAO JOSE DA TAPERA;270840;JAN/2025;3/12;ESTRATO 1;BOM;BOM;16;14;14;14;14;0;0;0;R$ 252.000,00 ;R$ 84.000,00 ;R$ 84.000,00 ;R$ 0,00 ;R$ 420.000,00 ;R$ 0,00 
AL;SAO LUIS DO QUITUNDE;270850;JAN/2025;3/12;ESTRATO 1;BOM;BOM;16;12;12;12;12;0;0;0;R$ 216.000,00 ;R$ 72.000,00 ;R$ 72.000,00 ;R$ 0,00 ;R$ 360.000,00 ;R$ 0,00 
AL;SAO MIGUEL DOS CAMPOS;270860;JAN/2025;3/12;ESTRATO 3;BOM;BOM;27;20;20;20;20;0;0;0;R$ 280.000,00 ;R$ 120.000,00 ;R$ 120.000,00 ;R$ 0,00 ;R$ 520.000,00 ;R$ 0,00 
AL;SAO MIGUEL DOS MILAGRES;270870;JAN/2025;3/12;ESTRATO 1;BOM;BOM;4;4;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
AL;SAO SEBASTIAO;270880;JAN/2025;3/12;ESTRATO 1;BOM;BOM;16;16;16;16;13;0;3;0;R$ 261.000,00 ;R$ 87.000,00 ;R$ 87.000,00 ;R$ 0,00 ;R$ 435.000,00 ;R$ 0,00 
AL;SATUBA;270890;JAN/2025;3/12;ESTRATO 3;BOM;BOM;13;7;7;7;7;0;0;0;R$ 98.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 182.000,00 ;R$ 0,00 
AL;SENADOR RUI PALMEIRA;270895;JAN/2025;3/12;ESTRATO 1;BOM;BOM;6;5;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
AL;TANQUE D'ARCA;270900;JAN/2025;3/12;ESTRATO 1;BOM;BOM;3;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
AL;TAQUARANA;270910;JAN/2025;3/12;ESTRATO 1;BOM;BOM;10;10;10;10;10;0;0;0;R$ 180.000,00 ;R$ 60.000,00 ;R$ 60.000,00 ;R$ 0,00 ;R$ 300.000,00 ;R$ 0,00 
AL;TEOTONIO VILELA;270915;JAN/2025;3/12;ESTRATO 1;BOM;BOM;20;19;19;19;19;0;0;0;R$ 342.000,00 ;R$ 114.000,00 ;R$ 114.000,00 ;R$ 0,00 ;R$ 570.000,00 ;R$ 0,00 
AL;TRAIPU;270920;JAN/2025;3/12;ESTRATO 1;BOM;BOM;12;11;11;11;11;0;0;0;R$ 198.000,00 ;R$ 66.000,00 ;R$ 66.000,00 ;R$ 0,00 ;R$ 330.000,00 ;R$ 30.000,00 
AL;UNIAO DOS PALMARES;270930;JAN/2025;3/12;ESTRATO 3;BOM;BOM;30;16;16;16;16;0;0;0;R$ 224.000,00 ;R$ 96.000,00 ;R$ 96.000,00 ;R$ 0,00 ;R$ 416.000,00 ;R$ 0,00 
AL;VICOSA;270940;JAN/2025;3/12;ESTRATO 2;BOM;BOM;12;11;11;11;11;0;0;0;R$ 176.000,00 ;R$ 66.000,00 ;R$ 66.000,00 ;R$ 0,00 ;R$ 308.000,00 ;R$ 0,00 
AM;ALVARAES;130002;JAN/2025;3/12;ESTRATO 1;BOM;BOM;8;5;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
AM;AMATURA;130006;JAN/2025;3/12;ESTRATO 1;BOM;BOM;6;4;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
AM;ANAMA;130008;JAN/2025;3/12;ESTRATO 1;BOM;BOM;5;7;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AM;ANORI;130010;JAN/2025;3/12;ESTRATO 1;BOM;BOM;9;9;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AM;APUI;130014;JAN/2025;3/12;ESTRATO 2;BOM;BOM;11;9;8;8;7;0;1;0;R$ 120.000,00 ;R$ 45.000,00 ;R$ 45.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AM;ATALAIA DO NORTE;130020;JAN/2025;3/12;ESTRATO 1;BOM;BOM;8;8;8;8;8;0;0;0;R$ 144.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 240.000,00 ;R$ 0,00 
AM;AUTAZES;130030;JAN/2025;3/12;ESTRATO 1;BOM;BOM;23;7;8;8;8;0;0;0;R$ 144.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 240.000,00 ;R$ 0,00 
AM;BARCELOS;130040;JAN/2025;3/12;ESTRATO 1;BOM;BOM;9;8;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AM;BARREIRINHA;130050;JAN/2025;3/12;ESTRATO 1;BOM;BOM;17;8;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
AM;BENJAMIN CONSTANT;130060;JAN/2025;3/12;ESTRATO 1;BOM;BOM;20;12;12;12;12;0;0;0;R$ 216.000,00 ;R$ 72.000,00 ;R$ 72.000,00 ;R$ 0,00 ;R$ 360.000,00 ;R$ 0,00 
AM;BERURI;130063;JAN/2025;3/12;ESTRATO 1;BOM;BOM;11;7;7;7;6;0;1;0;R$ 117.000,00 ;R$ 39.000,00 ;R$ 39.000,00 ;R$ 0,00 ;R$ 195.000,00 ;R$ 0,00 
AM;BOA VISTA DO RAMOS;130068;JAN/2025;3/12;ESTRATO 1;BOM;BOM;13;7;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
AM;BOCA DO ACRE;130070;JAN/2025;3/12;ESTRATO 1;BOM;BOM;19;8;8;8;8;0;0;0;R$ 144.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 240.000,00 ;R$ 0,00 
AM;BORBA;130080;JAN/2025;3/12;ESTRATO 1;BOM;BOM;17;8;6;6;6;0;0;0;R$ 108.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 180.000,00 ;R$ 0,00 
AM;CAAPIRANGA;130083;JAN/2025;3/12;ESTRATO 1;BOM;BOM;7;5;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
AM;CANUTAMA;130090;JAN/2025;3/12;ESTRATO 1;BOM;BOM;9;6;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
AM;CARAUARI;130100;JAN/2025;3/12;ESTRATO 1;BOM;BOM;15;7;6;6;6;0;0;0;R$ 108.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 180.000,00 ;R$ 0,00 
AM;CAREIRO;130110;JAN/2025;3/12;ESTRATO 1;BOM;BOM;16;15;6;6;6;0;0;0;R$ 108.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 180.000,00 ;R$ 0,00 
AM;CAREIRO DA VARZEA;130115;JAN/2025;3/12;ESTRATO 1;BOM;BOM;10;9;1;1;1;0;0;0;R$ 18.000,00 ;R$ 6.000,00 ;R$ 6.000,00 ;R$ 0,00 ;R$ 30.000,00 ;R$ 0,00 
AM;COARI;130120;JAN/2025;3/12;ESTRATO 2;BOM;BOM;37;32;30;30;29;0;1;0;R$ 472.000,00 ;R$ 177.000,00 ;R$ 177.000,00 ;R$ 0,00 ;R$ 826.000,00 ;R$ 0,00 
AM;CODAJAS;130130;JAN/2025;3/12;ESTRATO 1;BOM;BOM;12;8;8;8;8;0;0;0;R$ 144.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 240.000,00 ;R$ 0,00 
AM;EIRUNEPE;130140;JAN/2025;3/12;ESTRATO 1;BOM;BOM;18;10;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AM;ENVIRA;130150;JAN/2025;3/12;ESTRATO 1;BOM;BOM;9;10;10;10;10;0;0;0;R$ 180.000,00 ;R$ 60.000,00 ;R$ 60.000,00 ;R$ 0,00 ;R$ 300.000,00 ;R$ 0,00 
AM;FONTE BOA;130160;JAN/2025;3/12;ESTRATO 1;BOM;BOM;14;10;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
AM;GUAJARA;130165;JAN/2025;3/12;ESTRATO 1;BOM;BOM;7;7;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
AM;HUMAITA;130170;JAN/2025;3/12;ESTRATO 3;BOM;BOM;31;18;16;16;15;0;1;0;R$ 217.000,00 ;R$ 93.000,00 ;R$ 93.000,00 ;R$ 0,00 ;R$ 403.000,00 ;R$ 0,00 
AM;IPIXUNA;130180;JAN/2025;3/12;ESTRATO 1;BOM;BOM;13;10;9;9;9;0;0;0;R$ 162.000,00 ;R$ 54.000,00 ;R$ 54.000,00 ;R$ 0,00 ;R$ 270.000,00 ;R$ 0,00 
AM;IRANDUBA;130185;JAN/2025;3/12;ESTRATO 3;BOM;BOM;34;25;12;12;12;0;0;0;R$ 168.000,00 ;R$ 72.000,00 ;R$ 72.000,00 ;R$ 0,00 ;R$ 312.000,00 ;R$ 0,00 
AM;ITACOATIARA;130190;JAN/2025;3/12;ESTRATO 3;BOM;BOM;56;32;29;29;29;0;0;0;R$ 406.000,00 ;R$ 174.000,00 ;R$ 174.000,00 ;R$ 0,00 ;R$ 754.000,00 ;R$ 0,00 
AM;ITAMARATI;130195;JAN/2025;3/12;ESTRATO 1;BOM;BOM;6;3;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
AM;ITAPIRANGA;130200;JAN/2025;3/12;ESTRATO 1;BOM;BOM;5;4;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
AM;JAPURA;130210;JAN/2025;3/12;ESTRATO 1;BOM;BOM;5;4;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
AM;JURUA;130220;JAN/2025;3/12;ESTRATO 1;BOM;BOM;6;6;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
AM;JUTAI;130230;JAN/2025;3/12;ESTRATO 1;BOM;BOM;14;9;9;9;8;0;1;0;R$ 153.000,00 ;R$ 51.000,00 ;R$ 51.000,00 ;R$ 0,00 ;R$ 255.000,00 ;R$ 0,00 
AM;LABREA;130240;JAN/2025;3/12;ESTRATO 1;BOM;BOM;24;20;20;20;20;0;0;0;R$ 360.000,00 ;R$ 120.000,00 ;R$ 120.000,00 ;R$ 0,00 ;R$ 600.000,00 ;R$ 0,00 
AM;MANACAPURU;130250;JAN/2025;3/12;ESTRATO 3;BOM;BOM;55;29;29;29;29;0;0;0;R$ 406.000,00 ;R$ 174.000,00 ;R$ 174.000,00 ;R$ 0,00 ;R$ 754.000,00 ;R$ 0,00 
AM;MANAQUIRI;130255;JAN/2025;3/12;ESTRATO 1;BOM;BOM;9;4;4;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
AM;MANAUS;130260;JAN/2025;3/12;ESTRATO 4;BOM;BOM;1140;350;349;347;338;0;9;0;R$ 4.110.000,00 ;R$ 2.055.000,00 ;R$ 2.055.000,00 ;R$ 0,00 ;R$ 8.220.000,00 ;R$ 0,00 
AM;MANICORE;130270;JAN/2025;3/12;ESTRATO 2;BOM;BOM;29;18;12;12;12;0;0;0;R$ 192.000,00 ;R$ 72.000,00 ;R$ 72.000,00 ;R$ 0,00 ;R$ 336.000,00 ;R$ 0,00 
AM;MARAA;130280;JAN/2025;3/12;ESTRATO 1;BOM;BOM;8;7;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
AM;MAUES;130290;JAN/2025;3/12;ESTRATO 2;BOM;BOM;33;24;18;17;14;0;1;2;R$ 240.000,00 ;R$ 90.000,00 ;R$ 90.000,00 ;R$ 0,00 ;R$ 420.000,00 ;R$ 0,00 
AM;NHAMUNDA;130300;JAN/2025;3/12;ESTRATO 1;BOM;BOM;11;7;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
AM;NOVA OLINDA DO NORTE;130310;JAN/2025;3/12;ESTRATO 1;BOM;BOM;14;6;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AM;NOVO AIRAO;130320;JAN/2025;3/12;ESTRATO 2;BOM;BOM;8;5;5;5;5;0;0;0;R$ 80.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 140.000,00 ;R$ 0,00 
AM;NOVO ARIPUANA;130330;JAN/2025;3/12;ESTRATO 1;BOM;BOM;12;8;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AM;PARINTINS;130340;JAN/2025;3/12;ESTRATO 3;BOM;BOM;51;29;27;27;26;1;0;0;R$ 374.500,00 ;R$ 160.500,00 ;R$ 160.500,00 ;R$ 0,00 ;R$ 695.500,00 ;R$ 0,00 
AM;PAUINI;130350;JAN/2025;3/12;ESTRATO 1;BOM;BOM;10;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
AM;PRESIDENTE FIGUEIREDO;130353;JAN/2025;3/12;ESTRATO 2;BOM;BOM;17;14;14;14;14;0;0;0;R$ 224.000,00 ;R$ 84.000,00 ;R$ 84.000,00 ;R$ 0,00 ;R$ 392.000,00 ;R$ 0,00 
AM;RIO PRETO DA EVA;130356;JAN/2025;3/12;ESTRATO 2;BOM;BOM;13;17;16;16;16;0;0;0;R$ 256.000,00 ;R$ 96.000,00 ;R$ 96.000,00 ;R$ 0,00 ;R$ 448.000,00 ;R$ 0,00 
AM;SANTA ISABEL DO RIO NEGRO;130360;JAN/2025;3/12;ESTRATO 1;BOM;BOM;7;7;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AM;SANTO ANTONIO DO ICA;130370;JAN/2025;3/12;ESTRATO 1;BOM;BOM;15;9;8;8;7;0;1;0;R$ 135.000,00 ;R$ 45.000,00 ;R$ 45.000,00 ;R$ 0,00 ;R$ 225.000,00 ;R$ 0,00 
AM;SAO GABRIEL DA CACHOEIRA;130380;JAN/2025;3/12;ESTRATO 3;BOM;BOM;28;8;8;8;8;0;0;0;R$ 112.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 208.000,00 ;R$ 0,00 
AM;SAO PAULO DE OLIVENCA;130390;JAN/2025;3/12;ESTRATO 1;BOM;BOM;18;14;13;13;13;0;0;0;R$ 234.000,00 ;R$ 78.000,00 ;R$ 78.000,00 ;R$ 0,00 ;R$ 390.000,00 ;R$ 0,00 
AM;SAO SEBASTIAO DO UATUMA;130395;JAN/2025;3/12;ESTRATO 1;BOM;BOM;6;4;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
AM;SILVES;130400;JAN/2025;3/12;ESTRATO 1;BOM;BOM;6;5;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
AM;TABATINGA;130406;JAN/2025;3/12;ESTRATO 2;BOM;BOM;36;18;17;17;17;0;0;0;R$ 272.000,00 ;R$ 102.000,00 ;R$ 102.000,00 ;R$ 0,00 ;R$ 476.000,00 ;R$ 0,00 
AM;TAPAUA;130410;JAN/2025;3/12;ESTRATO 1;BOM;BOM;10;7;5;4;4;0;0;0;R$ 72.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 120.000,00 ;R$ 0,00 
AM;TEFE;130420;JAN/2025;3/12;ESTRATO 3;BOM;BOM;40;14;15;15;15;0;0;0;R$ 210.000,00 ;R$ 90.000,00 ;R$ 90.000,00 ;R$ 0,00 ;R$ 390.000,00 ;R$ 0,00 
AM;TONANTINS;130423;JAN/2025;3/12;ESTRATO 1;BOM;BOM;10;8;8;8;8;0;0;0;R$ 144.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 240.000,00 ;R$ 0,00 
AM;UARINI;130426;JAN/2025;3/12;ESTRATO 1;BOM;BOM;8;7;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AM;URUCARA;130430;JAN/2025;3/12;ESTRATO 1;BOM;BOM;10;7;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AM;URUCURITUBA;130440;JAN/2025;3/12;ESTRATO 1;BOM;BOM;13;11;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AP;AMAPA;160010;JAN/2025;3/12;ESTRATO 1;BOM;BOM;4;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
AP;CALCOENE;160020;JAN/2025;3/12;ESTRATO 1;BOM;BOM;6;4;4;4;3;0;1;0;R$ 63.000,00 ;R$ 21.000,00 ;R$ 21.000,00 ;R$ 0,00 ;R$ 105.000,00 ;R$ 0,00 
AP;CUTIAS;160021;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
AP;FERREIRA GOMES;160023;JAN/2025;3/12;ESTRATO 2;BOM;BOM;4;4;4;4;4;0;0;0;R$ 64.000,00 ;R$ 24.000,00 ;R$ 24.000,00 ;R$ 0,00 ;R$ 112.000,00 ;R$ 0,00 
AP;ITAUBAL;160025;JAN/2025;3/12;ESTRATO 1;BOM;BOM;3;2;2;2;2;0;0;0;R$ 36.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 60.000,00 ;R$ 0,00 
AP;LARANJAL DO JARI;160027;JAN/2025;3/12;ESTRATO 1;BOM;BOM;19;20;20;20;20;0;0;0;R$ 360.000,00 ;R$ 120.000,00 ;R$ 120.000,00 ;R$ 0,00 ;R$ 600.000,00 ;R$ 0,00 
AP;MACAPA;160030;JAN/2025;3/12;ESTRATO 4;BOM;BOM;244;148;147;143;136;0;7;0;R$ 1.674.000,00 ;R$ 837.000,00 ;R$ 837.000,00 ;R$ 0,00 ;R$ 3.348.000,00 ;R$ 0,00 
AP;MAZAGAO;160040;JAN/2025;3/12;ESTRATO 1;BOM;BOM;12;8;8;8;8;0;0;0;R$ 144.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 240.000,00 ;R$ 0,00 
AP;OIAPOQUE;160050;JAN/2025;3/12;ESTRATO 1;BOM;BOM;15;7;7;7;7;0;0;0;R$ 126.000,00 ;R$ 42.000,00 ;R$ 42.000,00 ;R$ 0,00 ;R$ 210.000,00 ;R$ 0,00 
AP;PEDRA BRANCA DO AMAPARI;160015;JAN/2025;3/12;ESTRATO 1;BOM;BOM;7;5;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
AP;PORTO GRANDE;160053;JAN/2025;3/12;ESTRATO 1;BOM;BOM;9;9;9;9;7;0;2;0;R$ 144.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 240.000,00 ;R$ 0,00 
AP;PRACUUBA;160055;JAN/2025;3/12;ESTRATO 1;BOM;BOM;2;3;3;3;3;0;0;0;R$ 54.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 90.000,00 ;R$ 0,00 
AP;SANTANA;160060;JAN/2025;3/12;ESTRATO 4;BOM;BOM;59;30;30;30;27;0;3;0;R$ 342.000,00 ;R$ 171.000,00 ;R$ 171.000,00 ;R$ 0,00 ;R$ 684.000,00 ;R$ 0,00 
AP;SERRA DO NAVIO;160005;JAN/2025;3/12;ESTRATO 3;BOM;BOM;2;3;3;3;3;0;0;0;R$ 42.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 78.000,00 ;R$ 0,00 
AP;TARTARUGALZINHO;160070;JAN/2025;3/12;ESTRATO 1;BOM;BOM;7;6;5;5;5;0;0;0;R$ 90.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 150.000,00 ;R$ 0,00 
AP;VITORIA DO JARI;160080;JAN/2025;3/12;ESTRATO 2;BOM;BOM;6;7;5;5;5;0;0;0;R$ 80.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 140.000,00 ;R$ 0,00 
BA;ABAIRA;290010;JAN/2025;3/12;ESTRATO 2;BOM;BOM;4;5;5;5;5;0;0;0;R$ 80.000,00 ;R$ 30.000,00 ;R$ 30.000,00 ;R$ 0,00 ;R$ 140.000,00 ;R$ 0,00 
BA;ABARE;290020;JAN/2025;3/12;ESTRATO 1;BOM;BOM;9;7;7;7;6;0;1;0;R$ 117.000,00 ;R$ 39.000,00 ;R$ 39.000,00 ;R$ 0,00 ;R$ 195.000,00 ;R$ 0,00 
BA;ACAJUTIBA;290030;JAN/2025;3/12;ESTRATO 1;BOM;BOM;7;7;7;6;6;0;0;0;R$ 108.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 180.000,00 ;R$ 0,00 
BA;ADUSTINA;290035;JAN/2025;3/12;ESTRATO 1;BOM;BOM;7;6;6;6;6;0;0;0;R$ 108.000,00 ;R$ 36.000,00 ;R$ 36.000,00 ;R$ 0,00 ;R$ 180.000,00 ;R$ 0,00 
BA;AGUA FRIA;290040;JAN/2025;3/12;ESTRATO 1;BOM;BOM;7;8;8;8;8;0;0;0;R$ 144.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 240.000,00 ;R$ 0,00 
BA;AIQUARA;290060;JAN/2025;3/12;ESTRATO 2;BOM;BOM;2;2;2;2;2;0;0;0;R$ 32.000,00 ;R$ 12.000,00 ;R$ 12.000,00 ;R$ 0,00 ;R$ 56.000,00 ;R$ 0,00 
BA;ALAGOINHAS;290070;JAN/2025;3/12;ESTRATO 4;BOM;BOM;80;34;34;32;32;0;0;0;R$ 384.000,00 ;R$ 192.000,00 ;R$ 192.000,00 ;R$ 0,00 ;R$ 768.000,00 ;R$ 0,00 
BA;ALCOBACA;290080;JAN/2025;3/12;ESTRATO 2;BOM;BOM;13;11;11;11;11;0;0;0;R$ 176.000,00 ;R$ 66.000,00 ;R$ 66.000,00 ;R$ 0,00 ;R$ 308.000,00 ;R$ 0,00 
BA;ALMADINA;290090;JAN/2025;3/12;ESTRATO 2;BOM;BOM;3;3;3;3;3;0;0;0;R$ 48.000,00 ;R$ 18.000,00 ;R$ 18.000,00 ;R$ 0,00 ;R$ 84.000,00 ;R$ 0,00 
BA;AMARGOSA;290100;JAN/2025;3/12;ESTRATO 3;BOM;BOM;19;12;12;12;12;0;0;0;R$ 168.000,00 ;R$ 72.000,00 ;R$ 72.000,00 ;R$ 0,00 ;R$ 312.000,00 ;R$ 0,00 
BA;AMELIA RODRIGUES;290110;JAN/2025;3/12;ESTRATO 3;BOM;BOM;12;9;9;9;9;0;0;0;R$ 126.000,00 ;R$ 54.000,00 ;R$ 54.000,00 ;R$ 0,00 ;R$ 234.000,00 ;R$ 0,00 
BA;AMERICA DOURADA;290115;JAN/2025;3/12;ESTRATO 1;BOM;BOM;8;8;8;8;8;0;0;0;R$ 144.000,00 ;R$ 48.000,00 ;R$ 48.000,00 ;R$ 0,00 ;R$ 240.000,00 ;R$ 0,00 
BA;ANAGE;290120;JAN/2025;3/12;ESTRATO 1;BOM;BOM;13;11;11;11;11;0;0;0;R$ 198.000,00 ;R$ 66.000,00 ;R$ 66.000,00 ;R$ 0,00 ;R$ 330.000,00 ;R$ 0,00 
