CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2000989;U S F DOLORES SILVA VALENTIN;CENTRO DE SAUDE/UNIDADE BASICA;0000005355;E.S.F II - DOLORES DA SILVA VA;eSF;Plácido de Castro;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;19;7;12;12;15;8;16;8;5;8;14;1135;25;45,40
2002930;U S F MARIA DE FATIMA FERREIRA DE PAULA;CENTRO DE SAUDE/UNIDADE BASICA;0000005398;E.S.F I - Mª DE F.F. DE PAULA;eSF;Plácido de Castro;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;9;2;6;6;11;10;7;3;0;3;7;585;12;48,75
5360080;U S F CECILIA SANTANA DE MENEZES SEVERINO;CENTRO DE SAUDE/UNIDADE BASICA;0001579150;U.S.F VIII - CECILIA SANTANA;eSF;Plácido de Castro;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;8;6;7;7;7;8;8;6;5;2;10;674;12;56,17
5493455;U S F MARIO GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005436;E.S.F VI - MARIO G. DA SILVA;eSF;Plácido de Castro;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;4;1;1;0;5;2;3;0;1;1;0;166;9;18,44
3595943;U S F FRANCISCO DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000005401;E.S.F IV - FRANCISCO DE CASTRO;eSF;Plácido de Castro;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;18;5;11;12;13;10;10;8;4;5;7;945;26;36,35
5360064;U S F RAIMUNDO NONATO DE SOUZA MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005428;E.S.F VII - R. N.S. MARQUES;eSF;Plácido de Castro;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;19;3;3;3;13;8;10;2;1;6;8;703;20;35,15
2002922;U S F JOAO DE DEUS;CENTRO DE SAUDE/UNIDADE BASICA;0000005371;E.S.F V - JOAO DE DEUS;eSF;Plácido de Castro;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;10;1;3;6;10;9;4;3;1;1;7;505;14;36,07
6411312;U S F LUCIO ALVES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005444;E.S.F III - LUCIO ALVES DA SIL;eSF;Plácido de Castro;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;15;3;5;6;6;7;5;0;1;2;9;546;17;32,12
2000989;U S F DOLORES SILVA VALENTIN;CENTRO DE SAUDE/UNIDADE BASICA;0000005355;E.S.F II - DOLORES DA SILVA VA;eSF;Plácido de Castro;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;14;5;9;9;12;6;12;5;4;6;12;860;20;43,00
2002930;U S F MARIA DE FATIMA FERREIRA DE PAULA;CENTRO DE SAUDE/UNIDADE BASICA;0000005398;E.S.F I - MÂª DE F.F. DE PAULA;eSF;Plácido de Castro;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;10;2;7;7;10;9;7;2;1;3;7;595;13;45,77
5360080;U S F CECILIA SANTANA DE MENEZES SEVERINO;CENTRO DE SAUDE/UNIDADE BASICA;0001579150;U.S.F VIII - CECILIA SANTANA;eSF;Plácido de Castro;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;6;4;5;5;8;6;6;5;2;2;9;528;11;48,00
5493455;U S F MARIO GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005436;E.S.F VI - MARIO G. DA SILVA;eSF;Plácido de Castro;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;3;1;1;0;4;2;2;0;1;1;0;138;7;19,71
3595943;U S F FRANCISCO DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000005401;E.S.F IV - FRANCISCO DE CASTRO;eSF;Plácido de Castro;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;17;6;9;10;12;10;9;7;5;2;6;854;25;34,16
5360064;U S F RAIMUNDO NONATO DE SOUZA MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005428;E.S.F VII - R. N.S. MARQUES;eSF;Plácido de Castro;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;15;2;2;2;13;8;10;1;1;4;7;600;17;35,29
2002922;U S F JOAO DE DEUS;CENTRO DE SAUDE/UNIDADE BASICA;0000005371;E.S.F V - JOAO DE DEUS;eSF;Plácido de Castro;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;12;1;3;5;10;10;5;3;2;3;6;552;19;29,05
6411312;U S F LUCIO ALVES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005444;E.S.F III - LUCIO ALVES DA SIL;eSF;Plácido de Castro;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;19;5;7;8;10;13;10;2;2;4;12;847;23;36,83
2000989;U S F DOLORES SILVA VALENTIN;CENTRO DE SAUDE/UNIDADE BASICA;0000005355;E.S.F II - DOLORES DA SILVA VA;eSF;Plácido de Castro;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;13;2;6;6;10;7;10;4;1;2;10;652;18;36,22
2002930;U S F MARIA DE FATIMA FERREIRA DE PAULA;CENTRO DE SAUDE/UNIDADE BASICA;0000005398;E.S.F I - Mª DE F.F. DE PAULA;eSF;Plácido de Castro;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;10;1;7;7;8;5;7;4;2;2;5;532;13;40,92
5360080;U S F CECILIA SANTANA DE MENEZES SEVERINO;CENTRO DE SAUDE/UNIDADE BASICA;0001579150;U.S.F VIII - CECILIA SANTANA;eSF;Plácido de Castro;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;9;6;7;7;8;7;7;6;3;2;13;684;16;42,75
5493455;U S F MARIO GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005436;E.S.F VI - MARIO G. DA SILVA;eSF;Plácido de Castro;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;3;2;2;1;4;2;2;0;2;1;1;183;6;30,50
3595943;U S F FRANCISCO DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000005401;E.S.F IV - FRANCISCO DE CASTRO;eSF;Plácido de Castro;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;16;7;8;8;14;9;7;5;7;3;5;817;22;37,14
5360064;U S F RAIMUNDO NONATO DE SOUZA MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005428;E.S.F VII - R. N.S. MARQUES;eSF;Plácido de Castro;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;13;2;5;3;11;6;9;0;1;1;6;526;15;35,07
2002922;U S F JOAO DE DEUS;CENTRO DE SAUDE/UNIDADE BASICA;0000005371;E.S.F V - JOAO DE DEUS;eSF;Plácido de Castro;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;9;1;3;5;11;9;5;5;4;6;4;567;16;35,44
6411312;U S F LUCIO ALVES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005444;E.S.F III - LUCIO ALVES DA SIL;eSF;Plácido de Castro;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;20;5;7;7;8;11;11;4;1;2;12;812;22;36,91
2000989;U S F DOLORES SILVA VALENTIN;CENTRO DE SAUDE/UNIDADE BASICA;0000005355;E.S.F II - DOLORES DA SILVA VA;eSF;Plácido de Castro;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;14;4;7;7;13;6;10;2;0;1;10;680;19;35,79
2002930;U S F MARIA DE FATIMA FERREIRA DE PAULA;CENTRO DE SAUDE/UNIDADE BASICA;0000005398;E.S.F I - Mª DE F.F. DE PAULA;eSF;Plácido de Castro;Baixo Acre;Outubro;Cuidado com a Gestante e Puérpera;8;1;6;5;8;5;5;4;2;4;5;485;12;40,42
5360080;U S F CECILIA SANTANA DE MENEZES SEVERINO;CENTRO DE SAUDE/UNIDADE BASICA;0001579150;U.S.F VIII - CECILIA SANTANA;eSF;Plácido de Castro;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;8;6;6;8;7;8;6;5;4;3;13;674;16;42,13
5493455;U S F MARIO GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005436;E.S.F VI - MARIO G. DA SILVA;eSF;Plácido de Castro;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;3;2;2;1;4;3;2;0;2;2;1;201;6;33,50
3595943;U S F FRANCISCO DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000005401;E.S.F IV - FRANCISCO DE CASTRO;eSF;Plácido de Castro;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;17;7;9;9;14;11;9;4;7;4;7;899;23;39,09
5360064;U S F RAIMUNDO NONATO DE SOUZA MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005428;E.S.F VII - R. N.S. MARQUES;eSF;Plácido de Castro;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;12;3;4;3;10;7;8;3;3;1;6;552;13;42,46
2002922;U S F JOAO DE DEUS;CENTRO DE SAUDE/UNIDADE BASICA;0000005371;E.S.F V - JOAO DE DEUS;eSF;Plácido de Castro;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;9;2;5;6;10;9;5;4;3;1;4;531;15;35,40
6411312;U S F LUCIO ALVES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005444;E.S.F III - LUCIO ALVES DA SIL;eSF;Plácido de Castro;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;20;6;7;7;10;14;10;5;1;2;10;848;22;38,55
2000989;U S F DOLORES SILVA VALENTIN;CENTRO DE SAUDE/UNIDADE BASICA;0000005355;E.S.F II - DOLORES DA SILVA VA;eSF;Plácido de Castro;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;13;6;7;7;13;6;11;2;1;2;10;715;18;39,72
2002930;U S F MARIA DE FATIMA FERREIRA DE PAULA;CENTRO DE SAUDE/UNIDADE BASICA;0000005398;E.S.F I - Mª DE F.F. DE PAULA;eSF;Plácido de Castro;Baixo Acre;Novembro;Cuidado com a Gestante e Puérpera;10;1;7;6;9;6;7;4;3;6;5;586;15;39,07
5360080;U S F CECILIA SANTANA DE MENEZES SEVERINO;CENTRO DE SAUDE/UNIDADE BASICA;0001579150;U.S.F VIII - CECILIA SANTANA;eSF;Plácido de Castro;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;9;5;7;8;7;7;6;5;2;1;12;630;15;42,00
5493455;U S F MARIO GOMES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005436;E.S.F VI - MARIO G. DA SILVA;eSF;Plácido de Castro;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;6;2;2;2;5;3;2;0;2;2;1;249;8;31,13
3595943;U S F FRANCISCO DE CASTRO;CENTRO DE SAUDE/UNIDADE BASICA;0000005401;E.S.F IV - FRANCISCO DE CASTRO;eSF;Plácido de Castro;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;19;6;8;9;11;9;10;3;4;3;10;847;21;40,33
5360064;U S F RAIMUNDO NONATO DE SOUZA MARQUES;CENTRO DE SAUDE/UNIDADE BASICA;0000005428;E.S.F VII - R. N.S. MARQUES;eSF;Plácido de Castro;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;11;4;6;5;10;6;7;5;5;3;7;632;12;52,67
2002922;U S F JOAO DE DEUS;CENTRO DE SAUDE/UNIDADE BASICA;0000005371;E.S.F V - JOAO DE DEUS;eSF;Plácido de Castro;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;10;7;8;8;10;9;6;5;4;3;5;685;16;42,81
6411312;U S F LUCIO ALVES DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000005444;E.S.F III - LUCIO ALVES DA SIL;eSF;Plácido de Castro;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;23;5;9;10;8;12;12;5;1;1;11;896;24;37,33
2000989;U S F DOLORES SILVA VALENTIN;CENTRO DE SAUDE/UNIDADE BASICA;0000005355;E.S.F II - DOLORES DA SILVA VA;eSF;Plácido de Castro;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;16;7;8;8;13;5;11;3;3;3;10;799;21;38,05
2002930;U S F MARIA DE FATIMA FERREIRA DE PAULA;CENTRO DE SAUDE/UNIDADE BASICA;0000005398;E.S.F I - Mª DE F.F. DE PAULA;eSF;Plácido de Castro;Baixo Acre;Dezembro;Cuidado com a Gestante e Puérpera;7;0;5;5;6;3;4;3;2;2;4;376;11;34,18
3323307;UNIDADE DE SAUDE DA FAMILIA ALVARO ARAUJO NOBRE;CENTRO DE SAUDE/UNIDADE BASICA;0000006823;EQUIPE IV;eSF;Porto Acre;Baixo Acre;Janeiro;Cuidado com a Gestante e Puérpera;10;4;3;2;3;10;7;2;1;0;8;460;13;35,38
2000504;UNIDADE DE SAUDE DA FAMILIA ILDA BARBOSA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006777;EQUIPE III;eSF;Porto Acre;Baixo Acre;Janeiro;Cuidado com a Gestante e Puérpera;26;10;14;8;12;10;22;0;5;2;7;1070;33;32,42
3323293;UNIDADE DE SAUDE DA FAMILIA DANIEL GLENDSON DE LUCENA;CENTRO DE SAUDE/UNIDADE BASICA;0000006815;EQUIPE V;eSF;Porto Acre;Baixo Acre;Janeiro;Cuidado com a Gestante e Puérpera;14;5;5;5;2;9;14;5;2;1;8;644;21;30,67
2001128;UNIDADE DE SAUDE DA FAMILIA MARIA SOLEDADE SOARES GADELHA;CENTRO DE SAUDE/UNIDADE BASICA;0000006807;EQUIPE I;eSF;Porto Acre;Baixo Acre;Janeiro;Cuidado com a Gestante e Puérpera;26;7;9;4;11;10;24;9;8;3;20;1205;27;44,63
2001101;UNIDADE DE SAUDE DA FAMILIA RAIMUNDA BITENCOURT DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006785;EQUIPE II;eSF;Porto Acre;Baixo Acre;Janeiro;Cuidado com a Gestante e Puérpera;39;16;19;13;17;29;31;12;11;7;17;1938;46;42,13
3323307;UNIDADE DE SAUDE DA FAMILIA ALVARO ARAUJO NOBRE;CENTRO DE SAUDE/UNIDADE BASICA;0000006823;EQUIPE IV;eSF;Porto Acre;Baixo Acre;Fevereiro;Cuidado com a Gestante e Puérpera;9;4;5;2;7;10;6;3;2;0;8;513;13;39,46
2000504;UNIDADE DE SAUDE DA FAMILIA ILDA BARBOSA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006777;EQUIPE III;eSF;Porto Acre;Baixo Acre;Fevereiro;Cuidado com a Gestante e Puérpera;28;13;17;13;14;13;24;0;4;5;7;1270;34;37,35
3323293;UNIDADE DE SAUDE DA FAMILIA DANIEL GLENDSON DE LUCENA;CENTRO DE SAUDE/UNIDADE BASICA;0000006815;EQUIPE V;eSF;Porto Acre;Baixo Acre;Fevereiro;Cuidado com a Gestante e Puérpera;20;5;5;4;6;13;18;7;4;1;8;839;29;28,93
2001128;UNIDADE DE SAUDE DA FAMILIA MARIA SOLEDADE SOARES GADELHA;CENTRO DE SAUDE/UNIDADE BASICA;0000006807;EQUIPE I;eSF;Porto Acre;Baixo Acre;Fevereiro;Cuidado com a Gestante e Puérpera;26;8;9;5;10;11;24;15;10;2;20;1286;27;47,63
2001101;UNIDADE DE SAUDE DA FAMILIA RAIMUNDA BITENCOURT DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006785;EQUIPE II;eSF;Porto Acre;Baixo Acre;Fevereiro;Cuidado com a Gestante e Puérpera;38;11;20;10;16;22;28;9;8;8;9;1649;44;37,48
3323307;UNIDADE DE SAUDE DA FAMILIA ALVARO ARAUJO NOBRE;CENTRO DE SAUDE/UNIDADE BASICA;0000006823;EQUIPE IV;eSF;Porto Acre;Baixo Acre;Março;Cuidado com a Gestante e Puérpera;11;4;5;2;7;10;7;5;2;2;11;605;15;40,33
2000504;UNIDADE DE SAUDE DA FAMILIA ILDA BARBOSA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006777;EQUIPE III;eSF;Porto Acre;Baixo Acre;Março;Cuidado com a Gestante e Puérpera;22;8;10;8;9;6;18;0;4;1;4;832;26;32,00
3323293;UNIDADE DE SAUDE DA FAMILIA DANIEL GLENDSON DE LUCENA;CENTRO DE SAUDE/UNIDADE BASICA;0000006815;EQUIPE V;eSF;Porto Acre;Baixo Acre;Março;Cuidado com a Gestante e Puérpera;20;4;5;3;5;13;18;4;4;7;12;875;28;31,25
2001128;UNIDADE DE SAUDE DA FAMILIA MARIA SOLEDADE SOARES GADELHA;CENTRO DE SAUDE/UNIDADE BASICA;0000006807;EQUIPE I;eSF;Porto Acre;Baixo Acre;Março;Cuidado com a Gestante e Puérpera;24;6;8;5;11;9;22;12;7;0;15;1095;24;45,63
2001101;UNIDADE DE SAUDE DA FAMILIA RAIMUNDA BITENCOURT DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006785;EQUIPE II;eSF;Porto Acre;Baixo Acre;Março;Cuidado com a Gestante e Puérpera;39;12;16;10;15;24;26;7;8;3;4;1515;46;32,93
3323307;UNIDADE DE SAUDE DA FAMILIA ALVARO ARAUJO NOBRE;CENTRO DE SAUDE/UNIDADE BASICA;0000006823;EQUIPE IV;eSF;Porto Acre;Baixo Acre;Abril;Cuidado com a Gestante e Puérpera;6;2;3;0;5;7;6;3;1;4;8;411;9;45,67
2000504;UNIDADE DE SAUDE DA FAMILIA ILDA BARBOSA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006777;EQUIPE III;eSF;Porto Acre;Baixo Acre;Abril;Cuidado com a Gestante e Puérpera;14;8;7;8;4;5;11;3;2;0;5;617;18;34,28
3323293;UNIDADE DE SAUDE DA FAMILIA DANIEL GLENDSON DE LUCENA;CENTRO DE SAUDE/UNIDADE BASICA;0000006815;EQUIPE V;eSF;Porto Acre;Baixo Acre;Abril;Cuidado com a Gestante e Puérpera;13;2;2;1;5;8;13;2;3;6;9;589;23;25,61
2001128;UNIDADE DE SAUDE DA FAMILIA MARIA SOLEDADE SOARES GADELHA;CENTRO DE SAUDE/UNIDADE BASICA;0000006807;EQUIPE I;eSF;Porto Acre;Baixo Acre;Abril;Cuidado com a Gestante e Puérpera;20;5;6;5;11;6;18;9;7;2;11;920;20;46,00
2001101;UNIDADE DE SAUDE DA FAMILIA RAIMUNDA BITENCOURT DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006785;EQUIPE II;eSF;Porto Acre;Baixo Acre;Abril;Cuidado com a Gestante e Puérpera;38;14;17;9;12;23;21;9;10;4;2;1469;46;31,93
3323307;UNIDADE DE SAUDE DA FAMILIA ALVARO ARAUJO NOBRE;CENTRO DE SAUDE/UNIDADE BASICA;0000006823;EQUIPE IV;eSF;Porto Acre;Baixo Acre;Maio;Cuidado com a Gestante e Puérpera;9;1;3;0;5;7;6;5;0;5;11;477;13;36,69
2000504;UNIDADE DE SAUDE DA FAMILIA ILDA BARBOSA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006777;EQUIPE III;eSF;Porto Acre;Baixo Acre;Maio;Cuidado com a Gestante e Puérpera;27;16;18;16;9;11;23;9;11;6;10;1431;38;37,66
3323293;UNIDADE DE SAUDE DA FAMILIA DANIEL GLENDSON DE LUCENA;CENTRO DE SAUDE/UNIDADE BASICA;0000006815;EQUIPE V;eSF;Porto Acre;Baixo Acre;Maio;Cuidado com a Gestante e Puérpera;13;3;5;3;4;11;14;3;0;3;6;598;23;26,00
2001128;UNIDADE DE SAUDE DA FAMILIA MARIA SOLEDADE SOARES GADELHA;CENTRO DE SAUDE/UNIDADE BASICA;0000006807;EQUIPE I;eSF;Porto Acre;Baixo Acre;Maio;Cuidado com a Gestante e Puérpera;28;6;9;6;12;10;25;13;10;11;17;1351;28;48,25
2001101;UNIDADE DE SAUDE DA FAMILIA RAIMUNDA BITENCOURT DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006785;EQUIPE II;eSF;Porto Acre;Baixo Acre;Maio;Cuidado com a Gestante e Puérpera;48;13;19;12;15;32;31;10;9;8;4;1857;59;31,47
3323307;UNIDADE DE SAUDE DA FAMILIA ALVARO ARAUJO NOBRE;CENTRO DE SAUDE/UNIDADE BASICA;0000006823;EQUIPE IV;eSF;Porto Acre;Baixo Acre;Junho;Cuidado com a Gestante e Puérpera;6;0;1;0;3;4;4;2;0;1;8;267;9;29,67
2000504;UNIDADE DE SAUDE DA FAMILIA ILDA BARBOSA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006777;EQUIPE III;eSF;Porto Acre;Baixo Acre;Junho;Cuidado com a Gestante e Puérpera;23;14;15;14;8;8;19;11;11;10;9;1301;32;40,66
3323293;UNIDADE DE SAUDE DA FAMILIA DANIEL GLENDSON DE LUCENA;CENTRO DE SAUDE/UNIDADE BASICA;0000006815;EQUIPE V;eSF;Porto Acre;Baixo Acre;Junho;Cuidado com a Gestante e Puérpera;15;5;7;6;7;12;18;5;0;2;8;780;26;30,00
2001128;UNIDADE DE SAUDE DA FAMILIA MARIA SOLEDADE SOARES GADELHA;CENTRO DE SAUDE/UNIDADE BASICA;0000006807;EQUIPE I;eSF;Porto Acre;Baixo Acre;Junho;Cuidado com a Gestante e Puérpera;24;5;8;5;8;8;22;10;8;6;15;1095;24;45,63
2001101;UNIDADE DE SAUDE DA FAMILIA RAIMUNDA BITENCOURT DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006785;EQUIPE II;eSF;Porto Acre;Baixo Acre;Junho;Cuidado com a Gestante e Puérpera;47;11;18;12;16;35;30;11;11;9;5;1892;56;33,79
3323307;UNIDADE DE SAUDE DA FAMILIA ALVARO ARAUJO NOBRE;CENTRO DE SAUDE/UNIDADE BASICA;0000006823;EQUIPE IV;eSF;Porto Acre;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;6;1;1;0;3;5;4;1;0;1;8;276;9;30,67
2000504;UNIDADE DE SAUDE DA FAMILIA ILDA BARBOSA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006777;EQUIPE III;eSF;Porto Acre;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;22;16;17;16;11;12;18;10;10;6;8;1336;30;44,53
3323293;UNIDADE DE SAUDE DA FAMILIA DANIEL GLENDSON DE LUCENA;CENTRO DE SAUDE/UNIDADE BASICA;0000006815;EQUIPE V;eSF;Porto Acre;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;17;6;7;5;8;11;15;5;1;2;10;800;27;29,63
2001128;UNIDADE DE SAUDE DA FAMILIA MARIA SOLEDADE SOARES GADELHA;CENTRO DE SAUDE/UNIDADE BASICA;0000006807;EQUIPE I;eSF;Porto Acre;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;25;4;11;6;8;7;23;8;4;1;11;997;25;39,88
2001101;UNIDADE DE SAUDE DA FAMILIA RAIMUNDA BITENCOURT DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006785;EQUIPE II;eSF;Porto Acre;Baixo Acre;Julho;Cuidado com a Gestante e Puérpera;46;10;16;10;14;32;33;11;12;6;6;1810;52;34,81
3323307;UNIDADE DE SAUDE DA FAMILIA ALVARO ARAUJO NOBRE;CENTRO DE SAUDE/UNIDADE BASICA;0000006823;EQUIPE IV;eSF;Porto Acre;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;8;2;2;2;2;6;5;1;0;0;11;359;12;29,92
2000504;UNIDADE DE SAUDE DA FAMILIA ILDA BARBOSA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006777;EQUIPE III;eSF;Porto Acre;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;16;11;10;9;10;12;14;8;5;3;6;952;23;41,39
3323293;UNIDADE DE SAUDE DA FAMILIA DANIEL GLENDSON DE LUCENA;CENTRO DE SAUDE/UNIDADE BASICA;0000006815;EQUIPE V;eSF;Porto Acre;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;19;7;10;6;11;15;19;7;1;3;13;1018;32;31,81
2001128;UNIDADE DE SAUDE DA FAMILIA MARIA SOLEDADE SOARES GADELHA;CENTRO DE SAUDE/UNIDADE BASICA;0000006807;EQUIPE I;eSF;Porto Acre;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;26;7;12;9;9;8;24;8;5;3;13;1142;26;43,92
2001101;UNIDADE DE SAUDE DA FAMILIA RAIMUNDA BITENCOURT DA SILVA;CENTRO DE SAUDE/UNIDADE BASICA;0000006785;EQUIPE II;eSF;Porto Acre;Baixo Acre;Agosto;Cuidado com a Gestante e Puérpera;44;12;18;10;12;32;32;11;12;5;7;1799;49;36,71
3323307;UNIDADE DE SAUDE DA FAMILIA ALVARO ARAUJO NOBRE;CENTRO DE SAUDE/UNIDADE BASICA;0000006823;EQUIPE IV;eSF;Porto Acre;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;6;3;3;2;3;6;4;1;2;1;10;375;11;34,09
2000504;UNIDADE DE SAUDE DA FAMILIA ILDA BARBOSA DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;0000006777;EQUIPE III;eSF;Porto Acre;Baixo Acre;Setembro;Cuidado com a Gestante e Puérpera;17;10;9;8;11;14;15;8;7;7;8;1043;24;43,46
