CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2381524;CENTRO DE SAUDE DE SAO LUIZ DO NORTE;CENTRO DE SAUDE/UNIDADE BASICA;466611;302;eSF;SÃO LUÍZ DO NORTE;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;23;9;12;11;9;7;20;4;5;1;9;1013;24;42,21
2381524;CENTRO DE SAUDE DE SAO LUIZ DO NORTE;CENTRO DE SAUDE/UNIDADE BASICA;466603;301;eSF;SÃO LUÍZ DO NORTE;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;14;8;8;6;4;8;11;7;4;0;7;707;17;41,59
6281001;POSTO DE SAUDE LAVRINHAS DE SAO SEBASTIAO;POSTO DE SAUDE;2509148;303;eSF;SÃO LUÍZ DO NORTE;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;2;1;2;1;1;1;1;0;1;0;2;110;3;36,67
2381524;CENTRO DE SAUDE DE SAO LUIZ DO NORTE;CENTRO DE SAUDE/UNIDADE BASICA;466611;302;eSF;SÃO LUÍZ DO NORTE;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;22;11;11;11;8;10;20;8;3;1;7;1030;23;44,78
2381524;CENTRO DE SAUDE DE SAO LUIZ DO NORTE;CENTRO DE SAUDE/UNIDADE BASICA;466603;301;eSF;SÃO LUÍZ DO NORTE;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;12;7;8;5;2;7;9;5;4;0;9;624;15;41,6
6281001;POSTO DE SAUDE LAVRINHAS DE SAO SEBASTIAO;POSTO DE SAUDE;2509148;303;eSF;SÃO LUÍZ DO NORTE;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;3;2;2;1;2;1;1;0;0;0;1;120;3;40
2381524;CENTRO DE SAUDE DE SAO LUIZ DO NORTE;CENTRO DE SAUDE/UNIDADE BASICA;466611;302;eSF;SÃO LUÍZ DO NORTE;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;21;11;10;10;5;8;19;9;2;0;14;1002;24;41,75
2381524;CENTRO DE SAUDE DE SAO LUIZ DO NORTE;CENTRO DE SAUDE/UNIDADE BASICA;466603;301;eSF;SÃO LUÍZ DO NORTE;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;12;7;9;5;2;7;9;3;2;0;11;615;14;43,93
6281001;POSTO DE SAUDE LAVRINHAS DE SAO SEBASTIAO;POSTO DE SAUDE;2509148;303;eSF;SÃO LUÍZ DO NORTE;SÃO PATRÍCIO I;DEZEMBRO;Cuidado com a Gestante e Puérpera;3;2;2;1;2;1;1;0;0;0;1;120;3;40
2381524;CENTRO DE SAUDE DE SAO LUIZ DO NORTE;CENTRO DE SAUDE/UNIDADE BASICA;466611;302;eSF;SÃO LUÍZ DO NORTE;SÃO PATRÍCIO I;DEZEMBRO;Cuidado com a Gestante e Puérpera;22;10;10;9;6;11;18;7;3;1;15;1030;26;39,62
2381524;CENTRO DE SAUDE DE SAO LUIZ DO NORTE;CENTRO DE SAUDE/UNIDADE BASICA;466603;301;eSF;SÃO LUÍZ DO NORTE;SÃO PATRÍCIO I;DEZEMBRO;Cuidado com a Gestante e Puérpera;14;7;10;6;2;7;10;5;2;0;12;689;15;45,93
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;JANEIRO;Cuidado com a Gestante e Puérpera;14;6;7;6;8;3;14;0;4;1;12;689;15;45,93
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;FEVEREIRO;Cuidado com a Gestante e Puérpera;11;3;5;2;5;1;11;0;3;1;10;479;13;36.85
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;11;4;5;2;4;1;11;0;3;2;8;470;12;39.17
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;11;6;6;2;6;3;11;1;4;3;10;578;12;48.17
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;10;6;7;1;6;5;9;2;3;1;9;541;11;49.18
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;8;5;8;1;6;4;7;1;1;1;8;458;10;45.8
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;13;5;8;3;6;4;11;1;2;2;12;616;15;41.07
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;15;6;9;3;6;3;11;0;2;2;15;663;17;39
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;15;6;10;3;5;3;10;0;2;3;15;663;17;39
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;16;6;10;2;4;3;10;1;1;3;15;655;18;36.39
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;16;9;10;3;5;4;10;3;2;1;14;709;17;41.71
2383861;CENTRO INTEGRADO DE SAUDE DE SAO PATRICIO;CENTRO DE SAUDE/UNIDADE BASICA;466700;CENTRO INTEGRADO DE SAUDE PSF;eSF;SÃO PATRÍCIO;SÃO PATRÍCIO I;DEZEMBRO;Cuidado com a Gestante e Puérpera;15;8;11;5;5;4;9;4;2;0;12;690;16;43.13
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;JANEIRO;Cuidado com a Gestante e Puérpera;4;0;3;3;1;3;1;0;0;0;2;157;4;39,25
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;FEVEREIRO;Cuidado com a Gestante e Puérpera;5;1;2;2;1;3;1;0;0;0;1;149;5;29.8
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;MARÇO;Cuidado com a Gestante e Puérpera;5;1;4;4;1;4;1;0;0;0;1;194;5;38.799.999.999.999.900
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;ABRIL;Cuidado com a Gestante e Puérpera;4;1;4;4;1;3;1;0;0;1;1;184;4;46
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;MAIO;Cuidado com a Gestante e Puérpera;7;2;8;7;2;6;0;0;0;1;6;358;11;32.549.999.999.999.900
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;JUNHO;Cuidado com a Gestante e Puérpera;7;3;7;6;2;6;1;0;0;0;6;349;11;31.73
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;JULHO;Cuidado com a Gestante e Puérpera;6;4;7;6;1;5;1;0;1;1;7;357;10;35.700.000.000.000.000
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;AGOSTO;Cuidado com a Gestante e Puérpera;9;5;8;7;1;8;0;0;1;3;9;468;13;36
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;SETEMBRO;Cuidado com a Gestante e Puérpera;12;3;9;7;1;10;0;0;3;1;7;489;15;32.6
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;OUTUBRO;Cuidado com a Gestante e Puérpera;12;6;10;9;2;10;1;0;1;1;7;543;15;36.200.000.000.000.000
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;NOVEMBRO;Cuidado com a Gestante e Puérpera;13;6;11;10;4;11;2;0;1;1;7;607;16;37.94
2361361;CENTRO DE SAUDE DE UIRAPURU;CENTRO DE SAUDE/UNIDADE BASICA;467723;CENTRO DE SAUDE DE UIRAPURU;eSF;UIRAPURU;SÃO PATRÍCIO I;DEZEMBRO;Cuidado com a Gestante e Puérpera;13;7;10;9;4;11;2;0;1;1;7;598;16;37.380.000.000.000.000
2358816;ESF 5 SETOR PRIMAVERA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467782;PSF 05;eSF;URUAÇU;SERRA DA MESA;JANEIRO;Cuidado com a Gestante e Puérpera;21;5;8;5;7;11;13;2;5;4;7;813;29;28,03
2358808;ESF 2 SETOR AEROPORTO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467774;PSF 02;eSF;URUAÇU;SERRA DA MESA;JANEIRO;Cuidado com a Gestante e Puérpera;40;13;14;10;25;19;25;3;11;5;11;1624;45;36,09
2358859;ESF 8 SAO SEBASTIAO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467839;PSF 08;eSF;URUAÇU;SERRA DA MESA;JANEIRO;Cuidado com a Gestante e Puérpera;23;8;8;7;12;11;5;3;6;3;15;932;27;34,52
2358824;ESF 4 SETOR SUL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467790;PSF 04;eSF;URUAÇU;SERRA DA MESA;JANEIRO;Cuidado com a Gestante e Puérpera;39;20;18;15;18;25;38;11;2;5;7;1821;43;42,35
2358786;ESF 6 VILA SANTANA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467758;PSF 06;eSF;URUAÇU;SERRA DA MESA;JANEIRO;Cuidado com a Gestante e Puérpera;17;11;10;6;6;10;15;6;2;2;12;890;20;44,5
2358867;ESF 1 CENTRO MULTIPLO USO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467847;PSF 01;eSF;URUAÇU;SERRA DA MESA;JANEIRO;Cuidado com a Gestante e Puérpera;45;16;17;15;27;28;12;3;13;4;38;2007;52;38,6
2358832;ESF 9 RURAL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467804;PSF 09;eSF;URUAÇU;SERRA DA MESA;JANEIRO;Cuidado com a Gestante e Puérpera;13;6;5;1;6;8;6;1;3;4;5;535;17;31,47
2358778;ESF 10 RURAL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467731;PSF 10;eSF;URUAÇU;SERRA DA MESA;JANEIRO;Cuidado com a Gestante e Puérpera;11;4;5;2;4;7;5;2;1;0;7;443;14;31,64
2358840;ESF 7 VILA DOURADA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467820;PSF 07;eSF;URUAÇU;SERRA DA MESA;JANEIRO;Cuidado com a Gestante e Puérpera;19;6;8;7;9;11;6;3;2;1;13;784;19;41,26
2358794;ESF 3 SETOR SAO VICENTE URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467766;PSF 03;eSF;URUAÇU;SERRA DA MESA;JANEIRO;Cuidado com a Gestante e Puérpera;21;8;9;5;2;14;10;5;9;3;6;849;25;33,96
3826287;ESF 11 BELA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;467855;PSF 11;eSF;URUAÇU;SERRA DA MESA;JANEIRO;Cuidado com a Gestante e Puérpera;17;7;6;1;5;11;9;1;1;4;13;692;20;34,6
2358816;ESF 5 SETOR PRIMAVERA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467782;PSF 05;eSF;URUAÇU;SERRA DA MESA;FEVEREIRO;Cuidado com a Gestante e Puérpera;27;11;13;10;10;14;19;3;4;3;8;1125;36;31,25
2358808;ESF 2 SETOR AEROPORTO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467774;PSF 02;eSF;URUAÇU;SERRA DA MESA;FEVEREIRO;Cuidado com a Gestante e Puérpera;38;10;9;9;26;16;26;2;12;1;6;1433;44;32,57
2358859;ESF 8 SAO SEBASTIAO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467839;PSF 08;eSF;URUAÇU;SERRA DA MESA;FEVEREIRO;Cuidado com a Gestante e Puérpera;24;9;8;8;13;13;5;4;7;3;18;1032;28;36,86
2358824;ESF 4 SETOR SUL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467790;PSF 04;eSF;URUAÇU;SERRA DA MESA;FEVEREIRO;Cuidado com a Gestante e Puérpera;36;17;15;14;18;23;36;9;2;2;3;1611;38;42,39
2358786;ESF 6 VILA SANTANA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467758;PSF 06;eSF;URUAÇU;SERRA DA MESA;FEVEREIRO;Cuidado com a Gestante e Puérpera;15;7;4;5;6;6;10;2;2;3;6;609;18;33,83
2358867;ESF 1 CENTRO MULTIPLO USO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467847;PSF 01;eSF;URUAÇU;SERRA DA MESA;FEVEREIRO;Cuidado com a Gestante e Puérpera;47;17;17;11;28;29;11;5;12;5;40;2045;54;37,87
2358832;ESF 9 RURAL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467804;PSF 09;eSF;URUAÇU;SERRA DA MESA;FEVEREIRO;Cuidado com a Gestante e Puérpera;10;3;2;2;6;9;4;0;1;0;7;406;13;31,23
2358778;ESF 10 RURAL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467731;PSF 10;eSF;URUAÇU;SERRA DA MESA;FEVEREIRO;Cuidado com a Gestante e Puérpera;13;6;7;4;6;11;7;3;3;0;8;625;17;36,76
2358840;ESF 7 VILA DOURADA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467820;PSF 07;eSF;URUAÇU;SERRA DA MESA;FEVEREIRO;Cuidado com a Gestante e Puérpera;17;4;6;5;9;11;6;1;2;3;13;710;19;37,37
2358794;ESF 3 SETOR SAO VICENTE URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467766;PSF 03;eSF;URUAÇU;SERRA DA MESA;FEVEREIRO;Cuidado com a Gestante e Puérpera;16;6;7;3;3;13;6;5;8;2;6;691;21;32,9
3826287;ESF 11 BELA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;467855;PSF 11;eSF;URUAÇU;SERRA DA MESA;FEVEREIRO;Cuidado com a Gestante e Puérpera;18;7;4;1;4;11;11;5;2;2;15;738;19;38,84
2358816;ESF 5 SETOR PRIMAVERA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467782;PSF 05;eSF;URUAÇU;SERRA DA MESA;MARÇO;Cuidado com a Gestante e Puérpera;29;9;10;9;12;21;22;2;5;1;8;1181;38;31,08
2358808;ESF 2 SETOR AEROPORTO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467774;PSF 02;eSF;URUAÇU;SERRA DA MESA;MARÇO;Cuidado com a Gestante e Puérpera;34;10;11;11;23;18;22;1;16;3;3;1402;39;35,95
2358859;ESF 8 SAO SEBASTIAO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467839;PSF 08;eSF;URUAÇU;SERRA DA MESA;MARÇO;Cuidado com a Gestante e Puérpera;25;7;6;6;11;14;6;6;11;4;19;1060;29;36,55
2358824;ESF 4 SETOR SUL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467790;PSF 04;eSF;URUAÇU;SERRA DA MESA;MARÇO;Cuidado com a Gestante e Puérpera;42;22;19;17;23;25;42;10;3;3;4;1932;44;43,91
2358786;ESF 6 VILA SANTANA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467758;PSF 06;eSF;URUAÇU;SERRA DA MESA;MARÇO;Cuidado com a Gestante e Puérpera;18;9;7;7;7;8;14;2;3;5;7;801;21;38,14
2358867;ESF 1 CENTRO MULTIPLO USO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467847;PSF 01;eSF;URUAÇU;SERRA DA MESA;MARÇO;Cuidado com a Gestante e Puérpera;50;17;16;11;31;34;11;4;15;5;38;2138;57;37,51
2358832;ESF 9 RURAL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467804;PSF 09;eSF;URUAÇU;SERRA DA MESA;MARÇO;Cuidado com a Gestante e Puérpera;16;7;3;2;7;11;6;1;2;0;9;592;18;32,89
2358778;ESF 10 RURAL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467731;PSF 10;eSF;URUAÇU;SERRA DA MESA;MARÇO;Cuidado com a Gestante e Puérpera;14;8;6;5;7;10;9;2;3;1;8;671;17;39,47
2358840;ESF 7 VILA DOURADA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467820;PSF 07;eSF;URUAÇU;SERRA DA MESA;MARÇO;Cuidado com a Gestante e Puérpera;19;5;6;5;13;12;7;0;1;3;12;766;21;36,48
2358794;ESF 3 SETOR SAO VICENTE URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467766;PSF 03;eSF;URUAÇU;SERRA DA MESA;MARÇO;Cuidado com a Gestante e Puérpera;12;5;5;3;5;11;6;3;5;2;4;561;17;33
3826287;ESF 11 BELA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;467855;PSF 11;eSF;URUAÇU;SERRA DA MESA;MARÇO;Cuidado com a Gestante e Puérpera;21;9;5;2;5;16;13;7;4;4;18;957;23;41,61
2358816;ESF 5 SETOR PRIMAVERA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467782;PSF 05;eSF;URUAÇU;SERRA DA MESA;ABRIL;Cuidado com a Gestante e Puérpera;36;9;13;14;15;24;26;2;10;3;10;1494;45;33,2
2358808;ESF 2 SETOR AEROPORTO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467774;PSF 02;eSF;URUAÇU;SERRA DA MESA;ABRIL;Cuidado com a Gestante e Puérpera;33;11;12;9;22;20;23;1;13;6;3;1410;38;37,11
2358859;ESF 8 SAO SEBASTIAO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467839;PSF 08;eSF;URUAÇU;SERRA DA MESA;ABRIL;Cuidado com a Gestante e Puérpera;28;6;6;6;11;15;7;5;11;4;17;1072;33;32,48
2358824;ESF 4 SETOR SUL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467790;PSF 04;eSF;URUAÇU;SERRA DA MESA;ABRIL;Cuidado com a Gestante e Puérpera;37;19;16;16;19;20;36;8;4;4;8;1720;41;41,95
2358786;ESF 6 VILA SANTANA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467758;PSF 06;eSF;URUAÇU;SERRA DA MESA;ABRIL;Cuidado com a Gestante e Puérpera;19;8;8;8;9;9;16;1;3;4;7;847;20;42,35
2358867;ESF 1 CENTRO MULTIPLO USO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467847;PSF 01;eSF;URUAÇU;SERRA DA MESA;ABRIL;Cuidado com a Gestante e Puérpera;52;19;17;11;35;37;9;6;18;11;39;2338;60;38,97
2358832;ESF 9 RURAL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467804;PSF 09;eSF;URUAÇU;SERRA DA MESA;ABRIL;Cuidado com a Gestante e Puérpera;14;7;4;3;13;10;5;0;3;0;9;626;16;39,13
2358778;ESF 10 RURAL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467731;PSF 10;eSF;URUAÇU;SERRA DA MESA;ABRIL;Cuidado com a Gestante e Puérpera;16;8;6;5;10;9;11;1;3;1;10;736;18;40,89
2358840;ESF 7 VILA DOURADA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467820;PSF 07;eSF;URUAÇU;SERRA DA MESA;ABRIL;Cuidado com a Gestante e Puérpera;19;3;5;3;14;9;6;0;0;2;10;658;21;31,33
2358794;ESF 3 SETOR SAO VICENTE URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467766;PSF 03;eSF;URUAÇU;SERRA DA MESA;ABRIL;Cuidado com a Gestante e Puérpera;15;2;6;4;5;9;7;2;2;1;5;537;18;29,83
3826287;ESF 11 BELA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;467855;PSF 11;eSF;URUAÇU;SERRA DA MESA;ABRIL;Cuidado com a Gestante e Puérpera;16;6;5;5;3;10;8;5;2;0;13;673;16;42,06
2358816;ESF 5 SETOR PRIMAVERA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467782;PSF 05;eSF;URUAÇU;SERRA DA MESA;MAIO;Cuidado com a Gestante e Puérpera;40;12;16;16;19;27;27;3;12;5;10;1723;49;35,16
2358808;ESF 2 SETOR AEROPORTO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467774;PSF 02;eSF;URUAÇU;SERRA DA MESA;MAIO;Cuidado com a Gestante e Puérpera;30;13;13;13;20;21;19;1;11;7;2;1380;34;40,59
2358859;ESF 8 SAO SEBASTIAO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467839;PSF 08;eSF;URUAÇU;SERRA DA MESA;MAIO;Cuidado com a Gestante e Puérpera;24;9;9;8;10;16;5;5;9;2;15;1032;29;35,59
2358824;ESF 4 SETOR SUL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467790;PSF 04;eSF;URUAÇU;SERRA DA MESA;MAIO;Cuidado com a Gestante e Puérpera;34;20;12;12;19;19;32;9;4;4;7;1582;38;41,63
2358786;ESF 6 VILA SANTANA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467758;PSF 06;eSF;URUAÇU;SERRA DA MESA;MAIO;Cuidado com a Gestante e Puérpera;19;7;6;7;10;8;15;2;2;3;8;802;20;40,1
2358867;ESF 1 CENTRO MULTIPLO USO URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467847;PSF 01;eSF;URUAÇU;SERRA DA MESA;MAIO;Cuidado com a Gestante e Puérpera;54;23;22;17;34;38;9;6;17;14;45;2565;61;42,05
2358832;ESF 9 RURAL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467804;PSF 09;eSF;URUAÇU;SERRA DA MESA;MAIO;Cuidado com a Gestante e Puérpera;15;8;5;3;14;11;6;0;7;1;9;726;17;42,71
2358778;ESF 10 RURAL URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467731;PSF 10;eSF;URUAÇU;SERRA DA MESA;MAIO;Cuidado com a Gestante e Puérpera;13;6;4;2;9;10;10;3;1;0;6;589;18;32,72
2358840;ESF 7 VILA DOURADA URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467820;PSF 07;eSF;URUAÇU;SERRA DA MESA;MAIO;Cuidado com a Gestante e Puérpera;18;5;4;4;11;8;4;1;2;1;14;666;20;33,3
2358794;ESF 3 SETOR SAO VICENTE URUACU;CENTRO DE SAUDE/UNIDADE BASICA;467766;PSF 03;eSF;URUAÇU;SERRA DA MESA;MAIO;Cuidado com a Gestante e Puérpera;12;1;6;4;6;8;6;1;3;1;3;471;15;31,4
