CNES;ESTABELECIMENTO;TIPO DO ESTABELECIMENTO;INE;NOME DA EQUIPE;SIGLA DA EQUIPE;MUNICÍPIO;REGIÃO DE SAÚDE;COMPETÊNCIA;INDICADOR;TER REALIZADO A PRIMEIRA CONSULTA DE PRÉ-NATAL ATÉ 12 SEMANAS DE GESTAÇÃO;TER REALIZADO PELO MENOS 07 CONSULTAS DURANTE O PERÍODO DE GESTAÇÃO PARA VALORIZAR O DIAGNÓSTICO E ACOLHIMENTO OPORTUNO;TER REALIZADO PELO MENOS 07 REGISTROS DE PRESSÃO ARTERIAL DURANTE O PERÍODO DA GESTAÇÃO;TER REALIZADO PELO MENOS 07 REGISTROS SIMULTÂNEOS DE PESO E ALTURA DURANTE O PERÍODO DA GESTAÇÃO;TER REGISTRO DE PELO MENOS 03 VISITAS DOMICILIARES DO ACS/TACS, APÓS A PRIMEIRA CONSULTA DO PRÉ-NATAL;TER REGISTRO DE UMA DOSE DE DTPA A PARTIR DA 20ª SEMANA DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS, HIV E HEPATITES B E C REALIZADOS NO PRIMEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DOS TESTES RÁPIDOS OU DOS EXAMES AVALIADOS PARA SÍFILIS E HIV REALIZADOS NO TERCEIRO TRIMESTRE DE CADA GESTAÇÃO;TER REGISTRO DE PELO MENOS 01 CONSULTA PRESENCIAL OU REMOTA POR PROFISSIONAL MÉDICA(O) OU ENFERMEIRA(O) REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 VISITA DOMICILIAR POR ACS/TACS REALIZADA DURANTE O PUERPÉRIO;TER REGISTRO DE PELO MENOS 01 AVALIAÇÃO ODONTOLÓGICA REALIZADA DURANTE O PERÍODO DA GESTAÇÃO POR PROFISSIONAL CIRURGIÃ(ÃO) DENTISTA OU TÉCNICA(O) EM SAÚDE BUCAL OU AUXILIAR DE SAÚDE BUCA;SOMATÓRIO DE BOAS PRÁTICAS REALIZADAS PARA GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;NÚMERO TOTAL DE GESTANTES E PUÉRPERAS VINCULADAS À EQUIPE;PONTUAÇÃO
2792486;UNIDADE BASICA DE SAUDE 2 LAGOA DA CONFUSAO;CENTRO DE SAUDE/UNIDADE BASICA;38253;PSF 2;eSF;LAGOA DA CONFUSÃO;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;29;11;13;1;18;14;23;3;11;5;23;1388;35;39,66
3958094;UNIDADE BASICA DE SAUDE 1 LAGOA DA CONFUSAO;CENTRO DE SAUDE/UNIDADE BASICA;2495961;ESF 04;eSF;LAGOA DA CONFUSÃO;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;36;14;21;0;16;19;27;10;8;6;35;1764;45;39,2
3958094;UNIDADE BASICA DE SAUDE 1 LAGOA DA CONFUSAO;CENTRO DE SAUDE/UNIDADE BASICA;38261;PSF I;eSF;LAGOA DA CONFUSÃO;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;37;22;24;1;24;24;28;2;11;7;40;2017;45;44,82
5867509;UNIDADE BASICA DE SAUDE 5 LAGOA DA CONFUSAO;CENTRO DE SAUDE/UNIDADE BASICA;2496747;ESF 05;eSF;LAGOA DA CONFUSÃO;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;8;2;5;4;5;4;7;2;1;1;9;440;12;36,67
9961976;UNIDADE BASICA DE SAUDE NEY LUZ E SILVA;CENTRO DE SAUDE/UNIDADE BASICA;2108429;ESF NEY LUZ E SILVA 029;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;23;5;7;7;7;9;14;4;1;2;19;905;25;36,2
2546507;UNIDADE DE SAUDE DA FAMILIA PARQUE DAS ACACIAS;CENTRO DE SAUDE/UNIDADE BASICA;2240106;ESF MORADA DO SOL 033;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;16;6;8;0;7;6;0;1;1;1;7;493;17;29
2546434;UNIDADE BASICA DE SAUDE ULISSES MOREIRA MILHOMEM;CENTRO DE SAUDE/UNIDADE BASICA;1695673;ESF PEDROSO 025;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;13;4;6;4;5;6;3;2;2;1;11;526;16;32,88
6646271;UNIDADE DE SAUDE DA FAMILIA BELA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;2296292;BELA VISTA;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;25;9;13;11;8;12;9;1;7;4;22;1114;28;39,79
2546418;UNIDADE DE SAUDE VILA IRIS;CENTRO DE SAUDE/UNIDADE BASICA;37915;ESF MALVINAS 001;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;8;4;4;3;5;5;6;1;3;1;6;422;9;46,89
2546450;UNIDADE DE SAUDE DA FAMILIA SEVILHA;CENTRO DE SAUDE/UNIDADE BASICA;38008;ESF SEVILHA 003;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;16;10;12;11;9;10;9;0;6;1;10;862;18;47,89
2546434;UNIDADE BASICA DE SAUDE ULISSES MOREIRA MILHOMEM;CENTRO DE SAUDE/UNIDADE BASICA;37974;ESF PEDROSO 019;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;10;0;2;1;4;7;7;1;1;0;5;352;11;32
2546426;UNIDADE DE SAUDE DA FAMILIA SOL NASCENTE;CENTRO DE SAUDE/UNIDADE BASICA;37931;ESF SOL NASCENTE 005;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;6;2;3;1;1;3;1;1;2;2;5;249;8;31,13
6646271;UNIDADE DE SAUDE DA FAMILIA BELA VISTA;CENTRO DE SAUDE/UNIDADE BASICA;38105;ESF BELA VISTA 020;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;22;9;12;12;16;17;6;5;11;3;22;1237;25;49,48
109347;UNIDADE DE SAUDE FRANCISCO NOGUEIRA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;2226758;ESF CAMPO BELLO 032;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;27;12;13;4;7;11;17;9;4;1;22;1170;30;39
2546485;UNIDADE DE SAUDE DA FAMILIA SAO JOSE;CENTRO DE SAUDE/UNIDADE BASICA;38059;ESF SAO JOSE 013;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;12;4;5;4;6;8;10;1;2;3;9;588;12;49
7023138;UNIDADE DE SAUDE DA FAMILIA JOAO MANOEL DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;38113;ESF JOAO MANOEL DOS SANTOS 007;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;15;8;7;6;7;2;12;3;4;2;14;735;15;49
2546434;UNIDADE BASICA DE SAUDE ULISSES MOREIRA MILHOMEM;CENTRO DE SAUDE/UNIDADE BASICA;37982;ESF PEDROSO 016;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;12;3;5;4;9;5;3;1;2;3;11;534;14;38,14
9320385;UNIDADE BASICA DE SAUDE CLARA MOTA E SILVA;CENTRO DE SAUDE/UNIDADE BASICA;1632442;ESF CLARA MOTA E SILVA 024;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;18;6;6;6;9;9;13;3;4;1;15;828;21;39,43
2546477;UNIDADE DE SAUDE DA FAMILIA WALDIR LINS;CENTRO DE SAUDE/UNIDADE BASICA;38032;ESF WALDIR LINS 017;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;12;8;8;7;3;9;2;3;3;0;9;588;13;45,23
2546507;UNIDADE DE SAUDE DA FAMILIA PARQUE DAS ACACIAS;CENTRO DE SAUDE/UNIDADE BASICA;38075;ESF PARQUE DAS ACACIAS 012;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;16;5;9;0;10;12;4;0;3;4;8;655;22;29,77
3545520;UNIDADE BASICA DE SAUDE ROSENDO BARBOSA DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;2296284;ROSENDO BARBOSA;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;19;5;8;6;0;9;8;3;1;3;14;703;20;35,15
2546469;UNIDADE DE SAUDE DA FAMILIA VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;2298783;EQUIPE DA SAUDE DA FAMILIA;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;13;3;5;2;5;1;2;1;2;0;8;391;14;27,93
3545520;UNIDADE BASICA DE SAUDE ROSENDO BARBOSA DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;38091;ESF ROSENDO 011;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;16;7;9;9;8;8;14;1;5;2;15;862;16;53,88
109347;UNIDADE DE SAUDE FRANCISCO NOGUEIRA LIMA;CENTRO DE SAUDE/UNIDADE BASICA;1715097;ESF CAMPO BELLO 028;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;22;10;14;4;14;11;7;1;2;4;18;985;25;39,4
9961976;UNIDADE BASICA DE SAUDE NEY LUZ E SILVA;CENTRO DE SAUDE/UNIDADE BASICA;37907;ESF NOVA FRONTEIRA 018;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;25;9;8;8;12;16;13;3;1;2;17;1051;30;35,03
9320385;UNIDADE BASICA DE SAUDE CLARA MOTA E SILVA;CENTRO DE SAUDE/UNIDADE BASICA;2204002;ESF BURITIS 031;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;19;4;6;6;10;10;2;3;3;4;16;766;23;33,3
2546418;UNIDADE DE SAUDE VILA IRIS;CENTRO DE SAUDE/UNIDADE BASICA;37923;ESF MALVINAS 015;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;10;2;2;2;4;4;5;2;5;0;8;406;11;36,91
2546426;UNIDADE DE SAUDE DA FAMILIA SOL NASCENTE;CENTRO DE SAUDE/UNIDADE BASICA;37966;ESF SOL NASCENTE 010;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;2;0;2;1;3;2;1;0;1;1;0;119;3;39,67
2546469;UNIDADE DE SAUDE DA FAMILIA VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;1695703;ESF VILA NOVA 026;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;9;4;5;4;3;2;4;0;0;1;5;342;9;38
2546426;UNIDADE DE SAUDE DA FAMILIA SOL NASCENTE;CENTRO DE SAUDE/UNIDADE BASICA;1695746;ESF SOL NASCENTE 027;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;13;4;9;1;9;10;0;2;4;0;11;580;18;32,22
2546469;UNIDADE DE SAUDE DA FAMILIA VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;38016;ESF VILA NOVA 004;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;11;5;6;4;4;4;6;1;3;0;6;461;12;38,42
2546396;UNIDADE DE SAUDE DA FAMILIA CASEGO;CENTRO DE SAUDE/UNIDADE BASICA;37893;ESF CASEGO 009;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;18;8;10;6;9;11;5;7;3;2;12;837;21;39,86
7023138;UNIDADE DE SAUDE DA FAMILIA JOAO MANOEL DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;1570374;ESF JOAO MANOEL DOS SANTOS 022;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;13;10;11;10;4;4;12;3;2;3;11;760;14;54,29
2546469;UNIDADE DE SAUDE DA FAMILIA VILA NOVA;CENTRO DE SAUDE/UNIDADE BASICA;38024;ESF VILA NOVA - ZONA RURAL;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;3;0;1;1;1;2;2;0;1;1;1;120;5;24
2546450;UNIDADE DE SAUDE DA FAMILIA SEVILHA;CENTRO DE SAUDE/UNIDADE BASICA;37990;ESF SEVILHA 008;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;16;4;3;3;6;8;6;0;4;3;8;565;19;29,74
2546485;UNIDADE DE SAUDE DA FAMILIA SAO JOSE;CENTRO DE SAUDE/UNIDADE BASICA;38067;ESF SAO JOSE 002;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;17;12;15;13;11;13;3;0;8;4;20;1061;23;46,13
2546477;UNIDADE DE SAUDE DA FAMILIA WALDIR LINS;CENTRO DE SAUDE/UNIDADE BASICA;38040;ESF WALDIR LINS 006;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;17;8;9;5;4;8;3;3;8;4;13;755;19;39,74
3545520;UNIDADE BASICA DE SAUDE ROSENDO BARBOSA DE ARAUJO;CENTRO DE SAUDE/UNIDADE BASICA;38083;ESF ROSENDO 014;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;7;3;4;4;5;6;6;1;1;1;12;457;14;32,64
7023138;UNIDADE DE SAUDE DA FAMILIA JOAO MANOEL DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;1601474;ESF JOAO MANOEL DOS SANTOS 023;eSF;GURUPI;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;8;5;5;4;6;3;4;0;2;0;3;368;8;46
2486849;UNIDADE BASICA DE SAUDE JOSE FRANCISCO DOURADO;CENTRO DE SAUDE/UNIDADE BASICA;40045;EQUIPE URBANA;eSF;TALISMÃ;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;29;13;13;13;20;13;14;4;7;5;20;1388;30;46,27
2468921;UNIDADE BASICA DE SAUDE DE SUCUPIRA;CENTRO DE SAUDE/UNIDADE BASICA;39977;EQUIPE URBANA;eSF;SUCUPIRA;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;20;14;15;15;15;10;9;5;7;4;22;1244;23;54,09
2546701;UNIDADE SAUDE DA FAMILIA SAO JOSE RURAL;CENTRO DE SAUDE/UNIDADE BASICA;37672;SETOR SAO JOSE I;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;16;5;8;6;9;6;5;2;5;3;7;664;21;31,62
2468247;UNIDADE SAUDE DA FAMILIA SETOR ALIANCA;CENTRO DE SAUDE/UNIDADE BASICA;2423979;ESF ALIANCA II;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;12;4;4;4;8;7;5;3;2;3;9;561;14;40,07
688010;UNIDADE DA SAUDE DA FAMILIA SETOR AEROPORTO;CENTRO DE SAUDE/UNIDADE BASICA;2231476;ESF AEROPORTO;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;6;2;4;4;2;4;1;0;1;1;5;276;7;39,43
2468247;UNIDADE SAUDE DA FAMILIA SETOR ALIANCA;CENTRO DE SAUDE/UNIDADE BASICA;37613;USF-SETOR ALIANCA;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;13;5;7;7;9;7;7;3;2;1;12;670;15;44,67
7065310;UNIDADE DE SAUDE FAMILIA SAO JOSE II IRACY GOMES DE SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;37699;SETOR SAO JOSE II;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;15;5;7;5;6;10;5;7;5;3;11;726;21;34,57
2546728;UNIDADE SAUDE DA FAMILIA SETOR PLANALTO;CENTRO DE SAUDE/UNIDADE BASICA;37656;SETOR PLANALTO;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;15;7;8;5;3;5;7;0;2;4;7;582;19;30,63
2546698;UNIDADE SAUDE DA FAMILIA CENTRO;CENTRO DE SAUDE/UNIDADE BASICA;37664;CENTRO I;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;10;5;6;5;9;6;3;0;3;4;10;559;14;39,93
2546698;UNIDADE SAUDE DA FAMILIA CENTRO;CENTRO DE SAUDE/UNIDADE BASICA;37621;CENTRO;eSF;FORMOSO DO ARAGUAIA;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;21;5;6;6;14;9;14;1;2;4;18;921;26;35,42
2468654;UNIDADE BASICA DE SAUDE TEREZINHA DE JESUS STA RITA;CENTRO DE SAUDE/UNIDADE BASICA;39713;EQUIPE URBANA;eSF;SANTA RITA DO TOCANTINS;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;19;9;14;13;10;11;6;4;7;2;20;1054;22;47,91
2467550;CENTRO DE SAUDE LUISA PINHEIRO BARROS DUERE;CENTRO DE SAUDE/UNIDADE BASICA;37524;DUERE;eSF;DUERÉ;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;12;3;5;6;7;4;11;1;1;1;7;534;14;38,14
9455795;POSTO DE SAUDE MAE BIA;CENTRO DE SAUDE/UNIDADE BASICA;37532;EQUIPE 2;eSF;DUERÉ;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;14;8;11;11;6;11;12;1;2;2;10;806;17;47,41
9078835;UNIDADE BASICA DE SAUDE NELCINDO JOAO CALLAI;CENTRO DE SAUDE/UNIDADE BASICA;37575;EQUIPE 01;eSF;FIGUEIRÓPOLIS;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;31;14;14;11;15;8;21;8;8;4;17;1390;37;37,57
2486857;CENTRO DE SAUDE OLAVO RODRIGUES DE MATOS;CENTRO DE SAUDE/UNIDADE BASICA;1468782;EQUIPE 02;eSF;FIGUEIRÓPOLIS;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;5;1;2;2;2;2;3;0;0;0;2;176;7;25,14
3939073;UNIDADE DE SAUDE DA FAMILIA MARIA CANABRAVA;CENTRO DE SAUDE/UNIDADE BASICA;39861;RURAL;eSF;SÃO VALÉRIO;ILHA DO BANANAL;Fevereiro;Cuidado com a Gestante e Puérpera;4;1;1;1;3;1;1;1;0;0;2;139;4;34,75
3939073;UNIDADE DE SAUDE DA FAMILIA MARIA CANABRAVA;CENTRO DE SAUDE/UNIDADE BASICA;39888;URBANA;eSF;SÃO VALÉRIO;ILHA DO BANANAL;Fevereiro;Cuidado com a Gestante e Puérpera;26;17;19;18;11;17;21;9;13;6;29;1700;30;56,67
2469162;UNIDADE BASICA DE SAUDE MARISETE SILVA SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;39675;EQUIPE 01 SAUDE DA FAMILIA;eSF;SANDOLÂNDIA;ILHA DO BANANAL;Julho;Cuidado com a Gestante e Puérpera;4;4;4;3;5;4;1;1;2;3;3;310;5;62
2469162;UNIDADE BASICA DE SAUDE DE SANDOLANDIA;CENTRO DE SAUDE/UNIDADE BASICA;39667;EQUIPE 02 SAUDE DA FAMILIA;eSF;SANDOLÂNDIA;ILHA DO BANANAL;Julho;Cuidado com a Gestante e Puérpera;14;5;8;7;13;6;3;0;2;4;16;716;19;37,68
2492466;UNIDADE BASICA DE SAUDE DE PIUM;CENTRO DE SAUDE/UNIDADE BASICA;39225;RURAL;eSF;PIUM;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;15;7;7;7;9;9;10;5;1;1;11;753;15;50,2
2492466;UNIDADE BASICA DE SAUDE DE PIUM;CENTRO DE SAUDE/UNIDADE BASICA;39233;URBANO;eSF;PIUM;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;15;5;6;5;12;6;10;1;6;5;15;789;16;49,31
7128126;U B S F MARIO GOMES DE PIUM;CENTRO DE SAUDE/UNIDADE BASICA;39241;EQUIPE 03;eSF;PIUM;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;23;15;18;16;20;17;16;10;10;6;24;1598;28;57,07
2658852;UNIDADE BASICA DE SAUDE DR JOAO FELIX CUNHA PIUM;CENTRO DE SAUDE/UNIDADE BASICA;2442221;EQUIPE 0004 - EQUIPE RURAL CAF;eSF;PIUM;ILHA DO BANANAL;Maio;Cuidado com a Gestante e Puérpera;12;3;4;3;6;10;7;3;2;0;12;570;14;40,71
2469162;UNIDADE BASICA DE SAUDE MARISETE SILVA SOUZA;CENTRO DE SAUDE/UNIDADE BASICA;39675;EQUIPE 01 SAUDE DA FAMILIA;eSF;SANDOLÂNDIA;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;7;3;4;4;5;5;2;0;3;2;4;358;9;39,78
2469162;UNIDADE BASICA DE SAUDE DE SANDOLANDIA;CENTRO DE SAUDE/UNIDADE BASICA;39667;EQUIPE 02 SAUDE DA FAMILIA;eSF;SANDOLÂNDIA;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;12;4;8;7;9;5;6;1;0;2;14;624;16;39
2468875;UNIDADE DE SAUDE DO RETIRO SAO SALVADOR;CENTRO DE SAUDE/UNIDADE BASICA;1686046;EQUIPE ZONA RURAL RETIRO;eSF;SÃO SALVADOR DO TOCANTINS;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;12;1;8;5;10;7;8;3;1;1;8;588;14;42
2468867;CENTRO DE SAUDE SAO SALVADOR;CENTRO DE SAUDE/UNIDADE BASICA;39837;URBANA;eSF;SÃO SALVADOR DO TOCANTINS;ILHA DO BANANAL;Março;Cuidado com a Gestante e Puérpera;20;7;14;14;9;12;17;6;2;1;21;1127;27;41,74
2468603;UNIDADE BASICA DE SAUDE DA FAMILIA CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;37354;UNIDADE DE CRIXAS;eSF;CRIXÁS DO TOCANTINS;ILHA DO BANANAL;Novembro;Cuidado com a Gestante e Puérpera;5;3;5;5;3;4;3;3;2;1;7;374;11;34
3739902;UNIDADE DE SAUDE NEUMA PEREIRA DOS SANTOS;CENTRO DE SAUDE/UNIDADE BASICA;2286238;EQUIPE NEUMA PEREIRA DOS SANTO;eSF;PEIXE;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;5;3;3;3;3;0;1;0;0;0;3;194;5;38,8
2560305;UNIDADE DE SAUDE DA FAMILIA VILA SAO MIGUEL;CENTRO DE SAUDE/UNIDADE BASICA;39101;EQUIPE 03 - VILA SAO MIGUEL;eSF;PEIXE;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;8;5;6;2;5;5;3;1;1;1;5;386;8;48,25
917168;UNIDADE DE SAUDE ENTRONCAMENTO DO JAU;CENTRO DE SAUDE/UNIDADE BASICA;2223287;EQUIPE - ENTRONCAMENTO JAU;eSF;PEIXE;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;3;3;2;2;3;3;3;1;1;0;3;219;4;54,75
2560291;UNIDADE DE SAUDE SETOR AEROPORTO PEIXE;CENTRO DE SAUDE/UNIDADE BASICA;39098;EQUIPE 02 - AEROPORTO;eSF;PEIXE;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;31;10;14;14;14;11;9;5;0;3;28;1282;32;40,06
2486768;UNIDADE DE SAUDE DA FAMILIA SAO JOSE;CENTRO DE SAUDE/UNIDADE BASICA;39071;EQUIPE 01- SAO JOSE;eSF;PEIXE;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;21;9;10;10;10;11;12;5;4;6;22;1101;24;45,88
2597500;UNIDADE DE SAUDE DA FAMILIA VILA QUIXABA;CENTRO DE SAUDE/UNIDADE BASICA;39128;EQUIPE 04 - VILA QUIXABA;eSF;PEIXE;ILHA DO BANANAL;Setembro;Cuidado com a Gestante e Puérpera;3;2;2;2;0;2;1;0;1;1;1;138;4;34,5
2468603;UNIDADE BASICA DE SAUDE DA FAMILIA CRIXAS;CENTRO DE SAUDE/UNIDADE BASICA;37354;UNIDADE DE CRIXAS;eSF;CRIXÁS DO TOCANTINS;ILHA DO BANANAL;Abril;Cuidado com a Gestante e Puérpera;2;4;5;5;0;4;2;0;0;2;5;263;5;52,6
2467550;CENTRO DE SAUDE LUISA PINHEIRO BARROS DUERE;CENTRO DE SAUDE/UNIDADE BASICA;37524;DUERE;eSF;DUERÉ;ILHA DO BANANAL;Abril;Cuidado com a Gestante e Puérpera;12;6;8;8;10;8;10;3;1;4;11;741;14;52,93
9455795;POSTO DE SAUDE MAE BIA;CENTRO DE SAUDE/UNIDADE BASICA;37532;EQUIPE 2;eSF;DUERÉ;ILHA DO BANANAL;Abril;Cuidado com a Gestante e Puérpera;19;7;11;8;10;12;16;6;5;5;7;973;24;40,54
2468808;UNIDADE DE SAUDE DA FAMILIA MANOEL PEDRO PIRES FILHO;CENTRO DE SAUDE/UNIDADE BASICA;37028;EQUIPE CARIRI;eSF;CARIRI DO TOCANTINS;ILHA DO BANANAL;Abril;Cuidado com a Gestante e Puérpera;26;8;10;9;11;2;24;3;7;3;19;1124;27;41,63
2468808;UNIDADE DE SAUDE DA FAMILIA MANOEL PEDRO PIRES FILHO;CENTRO DE SAUDE/UNIDADE BASICA;1509659;EQUIPE RURAL;eSF;CARIRI DO TOCANTINS;ILHA DO BANANAL;Abril;Cuidado com a Gestante e Puérpera;11;3;2;2;6;5;8;5;1;2;6;470;12;39,17
2468948;UBS PEDRO TAVARES SOBRINHO;CENTRO DE SAUDE/UNIDADE BASICA;1528238;EQUIPE 01;eSF;ARAGUAÇU;ILHA DO BANANAL;Abril;Cuidado com a Gestante e Puérpera;13;4;4;4;9;1;5;0;2;3;9;499;14;35,64
6020569;UBS CANDIDA MARTINS TAVARES;CENTRO DE SAUDE/UNIDADE BASICA;1528246;EQUIPE 04;eSF;ARAGUAÇU;ILHA DO BANANAL;Abril;Cuidado com a Gestante e Puérpera;23;12;14;13;21;15;17;4;7;6;20;1391;24;57,96
9898212;UBS JOSE CANDIDO GOMES;CENTRO DE SAUDE/UNIDADE BASICA;35963;EQUIPE 02;eSF;ARAGUAÇU;ILHA DO BANANAL;Abril;Cuidado com a Gestante e Puérpera;17;9;11;11;6;9;14;7;6;4;17;1016;18;56,44
6020569;UBS CANDIDA MARTINS TAVARES;CENTRO DE SAUDE/UNIDADE BASICA;35971;EQUIPE 03;eSF;ARAGUAÇU;ILHA DO BANANAL;Abril;Cuidado com a Gestante e Puérpera;19;10;11;11;12;9;15;9;8;1;18;1126;20;56,3
9456554;UBS RAIMUNDO ROSA 02;CENTRO DE SAUDE/UNIDADE BASICA;35807;UBS RAIMUNDO ROSA 2;eSF;ALVORADA;ILHA DO BANANAL;Abril;Cuidado com a Gestante e Puérpera;0;0;0;0;0;0;0;0;0;0;0;0;0;0
